Time,NumOfPeople,Optical Flow
2024-05-16 11:17:35,34,2.0236962
2024-05-16 11:17:35,36,4.06706
2024-05-16 11:17:35,30,4.3629293
2024-05-16 11:17:36,30,3.9427927
2024-05-16 11:17:36,30,3.4887228
2024-05-16 11:17:36,33,3.0054274
2024-05-16 11:17:37,31,3.6266007
2024-05-16 11:17:37,27,2.4794295
2024-05-16 11:17:37,25,2.1490908
2024-05-16 11:17:37,25,3.7588909
2024-05-16 11:17:38,21,5.111694
2024-05-16 11:17:38,23,5.2206936
2024-05-16 11:17:38,24,4.2870607
2024-05-16 11:17:38,23,4.828537
2024-05-16 11:17:39,13,4.5562963
2024-05-16 11:17:39,7,2.6245272
2024-05-16 11:17:39,21,2.2945848
2024-05-16 11:17:39,30,3.4325428
2024-05-16 11:17:40,27,3.8962367
2024-05-16 11:17:40,33,3.386621
2024-05-16 11:17:40,8,3.598658
2024-05-16 11:17:41,34,4.287844
2024-05-16 11:17:41,21,3.5980203
2024-05-16 11:17:41,28,3.879063
2024-05-16 11:17:41,30,3.196486
2024-05-16 11:17:42,30,2.3705525
2024-05-16 11:17:42,30,2.8956392
2024-05-16 11:17:42,34,2.9784174
2024-05-16 11:17:43,26,4.2309265
2024-05-16 11:17:43,13,3.3297372
2024-05-16 11:17:43,24,2.1471856
2024-05-16 11:17:43,9,2.2625537
2024-05-16 11:17:44,29,3.4312947
2024-05-16 11:17:44,19,4.0387707
2024-05-16 11:17:44,3,2.6942892
2024-05-16 11:17:44,23,2.9410577
2024-05-16 11:17:45,21,2.7438643
2024-05-16 11:17:45,21,2.8343964
2024-05-16 11:17:45,23,4.444795
2024-05-16 11:17:45,20,3.1580825
2024-05-16 11:17:46,28,3.3425431
2024-05-16 11:17:46,27,2.5840168
2024-05-16 11:17:46,27,2.948079
2024-05-16 11:17:47,31,2.2706962
2024-05-16 11:17:47,23,3.9059765
2024-05-16 11:17:47,28,3.4506612
2024-05-16 11:17:47,29,3.5461926
2024-05-16 11:17:48,27,2.7474773
2024-05-16 11:17:48,28,2.468078
2024-05-16 11:17:48,32,2.6684756
2024-05-16 11:17:48,15,3.5949275
2024-05-16 11:17:49,20,5.1515155
2024-05-16 11:17:49,14,1.8360606
2024-05-16 11:17:49,10,2.101483
2024-05-16 11:17:50,5,2.4729908
2024-05-16 11:17:50,7,3.5314395
2024-05-16 11:17:50,13,2.9011211
2024-05-16 11:17:50,4,2.9681113
2024-05-16 11:17:51,11,2.8463328
2024-05-16 11:17:51,16,1.7125788
2024-05-16 11:17:51,31,1.8781936
2024-05-16 11:17:52,18,2.9264114
2024-05-16 11:17:52,33,2.7745328
2024-05-16 11:17:52,34,2.5721922
2024-05-16 11:17:52,32,3.2649283
2024-05-16 11:17:53,25,5.5863953
2024-05-16 11:17:53,32,6.347294
2024-05-16 11:17:53,29,3.1246173
2024-05-16 11:17:53,35,5.5105696
2024-05-16 11:17:54,32,4.103464
2024-05-16 11:17:54,32,3.8167524
2024-05-16 11:17:54,29,4.03887
2024-05-16 11:17:55,29,7.552772
2024-05-16 11:17:55,33,4.99367
2024-05-16 11:17:55,26,4.666794
2024-05-16 11:17:55,34,4.871037
2024-05-16 11:17:56,27,3.2861626
2024-05-16 11:17:56,29,2.8095539
2024-05-16 11:17:56,30,4.1349926
2024-05-16 11:17:56,26,5.3207183
2024-05-16 11:17:57,16,4.322113
2024-05-16 11:17:57,31,4.151282
2024-05-16 11:17:57,27,4.2179956
2024-05-16 11:17:58,9,7.063564
2024-05-16 11:17:58,7,5.2244554
2024-05-16 11:17:58,17,3.3944428
2024-05-16 11:17:58,26,7.5930395
2024-05-16 11:17:59,12,7.6613503
2024-05-16 11:17:59,18,6.876343
2024-05-16 11:17:59,27,6.4527593
2024-05-16 11:17:59,24,6.5746465
2024-05-16 11:18:00,21,5.2589192
2024-05-16 11:18:00,2,6.526535
2024-05-16 11:18:00,23,6.3172336
2024-05-16 11:18:01,8,3.5713847
2024-05-16 11:18:01,18,2.527493
2024-05-16 11:18:01,5,3.794038
2024-05-16 11:18:01,10,5.0253596
2024-05-16 11:18:02,10,3.9082677
2024-05-16 11:18:02,1,3.1639373
2024-05-16 11:18:02,3,4.9675717
2024-05-16 11:18:02,7,3.752454
2024-05-16 11:18:03,1,3.4367988
2024-05-16 11:18:03,6,2.838614
2024-05-16 11:18:03,16,2.771668
2024-05-16 11:18:03,10,3.7794585
2024-05-16 11:18:04,12,4.5288057
2024-05-16 11:18:04,3,3.9716663
2024-05-16 11:18:04,22,3.2593248
2024-05-16 11:18:05,10,3.2963572
2024-05-16 11:18:05,10,3.7923992
2024-05-16 11:18:05,16,2.8733232
2024-05-16 11:18:05,12,4.121052
2024-05-16 11:18:06,16,2.7421737
2024-05-16 11:18:06,16,2.840217
2024-05-16 11:18:06,12,2.7559059
2024-05-16 11:18:06,24,3.7870438
2024-05-16 11:18:07,16,3.4254854
2024-05-16 11:18:07,16,5.070882
2024-05-16 11:18:07,12,2.8340032
2024-05-16 11:18:08,7,4.0167766
2024-05-16 11:18:08,21,4.543161
2024-05-16 11:18:08,20,4.9521656
2024-05-16 11:18:08,10,5.519397
2024-05-16 11:18:09,24,3.5567012
2024-05-16 11:18:09,24,6.027172
2024-05-16 11:18:09,18,3.5458052
2024-05-16 11:18:10,19,4.370946
2024-05-16 11:18:10,19,4.038778
2024-05-16 11:18:10,8,4.40837
2024-05-16 11:18:10,10,3.3474321
2024-05-16 11:18:11,10,3.5534801
2024-05-16 11:18:11,14,3.7596304
2024-05-16 11:18:11,17,3.3380797
2024-05-16 11:18:11,14,3.0499814
2024-05-16 11:18:12,13,4.2290964
2024-05-16 11:18:12,28,2.7123077
2024-05-16 11:18:12,24,2.8417182
2024-05-16 11:18:13,22,3.0341818
2024-05-16 11:18:13,28,2.5150123
2024-05-16 11:18:13,25,2.796481
2024-05-16 11:18:13,22,2.6086357
2024-05-16 11:18:14,16,3.2325385
2024-05-16 11:18:14,21,2.817937
2024-05-16 11:18:14,12,3.6964843
2024-05-16 11:18:14,14,3.5102408
2024-05-16 11:18:15,7,3.6361284
2024-05-16 11:18:15,3,3.3989737
2024-05-16 11:18:15,22,2.813746
2024-05-16 11:18:16,20,3.6376896
2024-05-16 11:18:16,9,3.832964
2024-05-16 11:18:16,10,3.6726737
2024-05-16 11:18:16,5,4.8432474
2024-05-16 11:18:17,3,3.6146655
2024-05-16 11:18:17,17,3.3058045
2024-05-16 11:18:17,14,3.576641
2024-05-16 11:18:18,7,3.118404
2024-05-16 11:18:18,15,5.159421
2024-05-16 11:18:18,9,3.9388158
2024-05-16 11:18:18,10,3.709939
2024-05-16 11:18:19,13,4.6794786
2024-05-16 11:18:19,10,5.1398664
2024-05-16 11:18:19,8,6.107082
2024-05-16 11:18:19,15,3.4816928
2024-05-16 11:18:20,19,4.259107
2024-05-16 11:18:20,18,5.1724644
2024-05-16 11:18:20,20,3.908316
2024-05-16 11:18:21,17,3.5957134
2024-05-16 11:18:21,21,3.1939557
2024-05-16 11:18:21,19,3.505675
2024-05-16 11:18:21,16,4.082849
2024-05-16 11:18:22,17,3.9200256
2024-05-16 11:18:22,18,6.073574
2024-05-16 11:18:22,24,5.32667
2024-05-16 11:18:22,21,4.074554
2024-05-16 11:18:23,25,4.331812
2024-05-16 11:18:23,10,4.4144616
2024-05-16 11:18:23,8,3.1682937
2024-05-16 11:18:24,20,4.4271894
2024-05-16 11:18:24,11,4.865201
2024-05-16 11:18:24,7,6.1748657
2024-05-16 11:18:24,8,4.972793
2024-05-16 11:18:25,26,10.295108
2024-05-16 11:18:25,23,8.116667
2024-05-16 11:18:25,28,7.363522
2024-05-16 11:18:25,25,4.385089
2024-05-16 11:18:26,5,4.857521
2024-05-16 11:18:26,17,3.5273173
2024-05-16 11:18:26,9,5.8433275
2024-05-16 11:18:27,19,3.3094747
2024-05-16 11:18:27,17,3.4515722
2024-05-16 11:18:27,24,3.4385371
2024-05-16 11:18:27,12,3.1524775
2024-05-16 11:18:28,21,2.8646085
2024-05-16 11:18:28,22,4.198816
2024-05-16 11:18:28,24,4.861371
2024-05-16 11:18:29,23,5.6502533
2024-05-16 11:18:29,26,4.9941716
2024-05-16 11:18:29,6,6.0614915
2024-05-16 11:18:29,7,6.314882
2024-05-16 11:18:30,10,7.7698917
2024-05-16 11:18:30,20,4.8655863
2024-05-16 11:18:30,20,5.818027
2024-05-16 11:18:30,18,5.78267
2024-05-16 11:18:31,12,4.058497
2024-05-16 11:18:31,18,4.0578003
2024-05-16 11:18:31,21,5.261742
2024-05-16 11:18:32,18,4.2716866
2024-05-16 11:18:32,14,5.5380435
2024-05-16 11:18:32,19,4.9812965
2024-05-16 11:18:32,11,4.436311
2024-05-16 11:18:33,12,6.134269
2024-05-16 11:18:33,8,6.7477293
2024-05-16 11:18:33,20,7.2953434
2024-05-16 11:18:34,19,4.7052026
2024-05-16 11:18:34,22,6.2603683
2024-05-16 11:18:34,22,5.120209
2024-05-16 11:18:34,25,5.269072
2024-05-16 11:18:35,22,4.9782867
2024-05-16 11:18:35,20,5.5475497
2024-05-16 11:18:35,25,3.8948584
2024-05-16 11:18:36,24,4.7481647
2024-05-16 11:18:36,25,3.9269
2024-05-16 11:18:36,28,6.8765097
2024-05-16 11:18:36,28,4.16072
2024-05-16 11:18:37,27,5.012298
2024-05-16 11:18:37,17,5.02108
2024-05-16 11:18:37,20,5.0738955
2024-05-16 11:18:38,28,3.4053192
2024-05-16 11:18:38,20,4.429067
2024-05-16 11:18:38,25,4.076563
2024-05-16 11:18:38,20,4.326257
2024-05-16 11:18:39,12,7.934833
2024-05-16 11:18:39,3,4.0241513
2024-05-16 11:18:39,7,4.579558
2024-05-16 11:18:39,2,4.0335045
2024-05-16 11:18:40,15,3.4044995
2024-05-16 11:18:40,16,3.7463143
2024-05-16 11:18:40,20,3.5120442
2024-05-16 11:18:41,25,3.7749507
2024-05-16 11:18:41,16,3.7379212
2024-05-16 11:18:41,19,4.9938025
2024-05-16 11:18:41,17,5.5058603
2024-05-16 11:18:42,19,3.890811
2024-05-16 11:18:42,18,4.046826
2024-05-16 11:18:42,12,4.9369526
2024-05-16 11:18:43,10,2.825379
2024-05-16 11:18:43,20,4.4243817
2024-05-16 11:18:43,21,3.4532723
2024-05-16 11:18:43,17,3.8405802
2024-05-16 11:18:44,6,3.3319652
2024-05-16 11:18:44,20,5.069759
2024-05-16 11:18:44,10,4.1723685
2024-05-16 11:18:44,16,3.551414
2024-05-16 11:18:45,15,5.08738
2024-05-16 11:18:45,12,2.353231
2024-05-16 11:18:45,12,3.6569364
2024-05-16 11:18:46,18,2.8418052
2024-05-16 11:18:46,17,4.461257
2024-05-16 11:18:46,16,6.14066
2024-05-16 11:18:46,13,5.1783743
2024-05-16 11:18:47,19,3.772476
2024-05-16 11:18:47,17,6.048695
2024-05-16 11:18:47,11,3.5725317
2024-05-16 11:18:48,21,4.434395
2024-05-16 11:18:48,20,4.10762
2024-05-16 11:18:48,19,5.495275
2024-05-16 11:18:48,14,2.9013512
2024-05-16 11:18:49,16,4.5611687
2024-05-16 11:18:49,15,4.241204
2024-05-16 11:18:49,16,4.1148148
2024-05-16 11:18:50,15,3.7213323
2024-05-16 11:18:50,18,3.5618672
2024-05-16 11:18:50,13,2.073065
2024-05-16 11:18:50,16,4.043597
2024-05-16 11:18:51,14,2.8688223
2024-05-16 11:18:51,14,3.9917207
2024-05-16 11:18:51,20,4.2291203
2024-05-16 11:18:52,5,3.698451
2024-05-16 11:18:52,18,3.3320546
2024-05-16 11:18:52,11,3.4070108
2024-05-16 11:18:52,8,3.0266418
2024-05-16 11:18:53,15,4.0568166
2024-05-16 11:18:53,14,5.6308804
2024-05-16 11:18:53,15,5.9174347
2024-05-16 11:18:54,15,3.6518297
2024-05-16 11:18:54,17,5.119251
2024-05-16 11:18:54,4,5.746156
2024-05-16 11:18:54,7,4.141773
2024-05-16 11:18:55,11,2.3712695
2024-05-16 11:18:55,18,2.601665
2024-05-16 11:18:55,10,1.8864923
2024-05-16 11:18:56,16,2.6963077
2024-05-16 11:18:56,24,2.3726256
2024-05-16 11:18:56,18,1.7133285
2024-05-16 11:18:56,17,2.0574243
2024-05-16 11:18:57,14,2.0476382
2024-05-16 11:18:57,11,2.5565512
2024-05-16 11:18:57,10,2.1466951
2024-05-16 11:18:57,6,2.0213609
2024-05-16 11:18:58,17,2.572747
2024-05-16 11:18:58,18,2.9566765
2024-05-16 11:18:58,16,2.145432
2024-05-16 11:18:59,20,2.6130583
2024-05-16 11:18:59,26,2.0668173
2024-05-16 11:18:59,25,2.1595647
2024-05-16 11:18:59,16,3.0827088
2024-05-16 11:19:00,14,2.851766
2024-05-16 11:19:00,16,3.7393794
2024-05-16 11:19:00,20,3.6528273
2024-05-16 11:19:01,15,4.481476
2024-05-16 11:19:01,16,2.9382644
2024-05-16 11:19:01,14,4.115377
2024-05-16 11:19:01,22,4.3950596
2024-05-16 11:19:02,13,4.903177
2024-05-16 11:19:02,8,3.7570243
2024-05-16 11:19:02,5,3.9300296
2024-05-16 11:19:03,9,2.3799052
2024-05-16 11:19:03,5,2.4577513
2024-05-16 11:19:03,4,1.9037417
2024-05-16 11:19:03,11,2.5181904
2024-05-16 11:19:04,14,1.6389223
2024-05-16 11:19:04,22,1.826874
2024-05-16 11:19:04,17,2.4802027
2024-05-16 11:19:04,12,1.7468365
2024-05-16 11:19:05,16,1.4944284
2024-05-16 11:19:05,15,1.2745346
2024-05-16 11:19:05,21,1.270391
2024-05-16 11:19:06,17,1.8127081
2024-05-16 11:19:06,16,2.1567454
2024-05-16 11:19:06,13,2.7576466
2024-05-16 11:19:06,16,2.406578
2024-05-16 11:19:07,12,2.2952611
2024-05-16 11:19:07,9,2.1111233
2024-05-16 11:19:07,9,1.9843434
2024-05-16 11:19:07,12,2.2939472
2024-05-16 11:19:08,17,2.2307863
2024-05-16 11:19:08,16,2.3196652
2024-05-16 11:19:08,12,2.6214814
2024-05-16 11:19:09,20,2.2413526
2024-05-16 11:19:09,15,2.3450363
2024-05-16 11:19:09,14,1.9588779
2024-05-16 11:19:09,19,2.0175567
2024-05-16 11:19:10,16,2.3663275
2024-05-16 11:19:10,14,2.1203773
2024-05-16 11:19:10,9,2.4136498
2024-05-16 11:19:11,15,2.021575
2024-05-16 11:19:11,10,2.892623
2024-05-16 11:19:11,6,7.0964055
2024-05-16 11:19:11,5,1.884858
2024-05-16 11:19:12,11,1.743478
2024-05-16 11:19:12,17,1.9468479
2024-05-16 11:19:12,20,3.5763636
2024-05-16 11:19:12,14,3.0438998
2024-05-16 11:19:13,17,2.9491029
2024-05-16 11:19:13,26,2.811839
2024-05-16 11:19:13,19,3.2157114
2024-05-16 11:19:14,10,3.0926979
2024-05-16 11:19:14,15,2.5038931
2024-05-16 11:19:14,14,3.3103154
2024-05-16 11:19:14,23,1.838715
2024-05-16 11:19:15,15,3.0093038
2024-05-16 11:19:15,17,2.454413
2024-05-16 11:19:15,15,4.056976
2024-05-16 11:19:16,12,2.5373003
2024-05-16 11:19:16,9,2.695125
2024-05-16 11:19:16,6,2.4590476
2024-05-16 11:19:16,14,3.018074
2024-05-16 11:19:17,16,2.3716545
2024-05-16 11:19:17,14,2.5901604
2024-05-16 11:19:17,5,2.547052
2024-05-16 11:19:18,8,1.755957
2024-05-16 11:19:18,17,1.8015273
2024-05-16 11:19:18,11,2.5827296
2024-05-16 11:19:18,13,1.6737992
2024-05-16 11:19:19,21,2.0690958
2024-05-16 11:19:19,10,1.895957
2024-05-16 11:19:19,17,1.8171515
2024-05-16 11:19:19,23,2.5538325
2024-05-16 11:19:20,22,1.8380961
2024-05-16 11:19:20,21,1.050047
2024-05-16 11:19:20,18,1.9016845
2024-05-16 11:19:21,18,2.481002
2024-05-16 11:19:21,19,1.7883819
2024-05-16 11:19:21,20,2.1155953
2024-05-16 11:19:21,19,2.9021919
2024-05-16 11:19:22,8,3.3186762
2024-05-16 11:19:22,9,3.046644
2024-05-16 11:19:22,10,3.2973695
2024-05-16 11:19:23,15,2.9462273
2024-05-16 11:19:23,15,1.8012681
2024-05-16 11:19:23,19,3.0862765
2024-05-16 11:19:23,18,2.5671961
2024-05-16 11:19:24,12,2.58241
2024-05-16 11:19:24,21,4.5206423
2024-05-16 11:19:24,21,2.6283073
2024-05-16 11:19:24,17,4.0646005
2024-05-16 11:19:25,21,3.0502577
2024-05-16 11:19:25,16,2.390512
2024-05-16 11:19:25,21,1.6431822
2024-05-16 11:19:26,14,1.8948132
2024-05-16 11:19:26,24,1.7099583
2024-05-16 11:19:26,17,2.3287382
2024-05-16 11:19:26,21,1.8260567
2024-05-16 11:19:27,26,1.4049217
2024-05-16 11:19:27,27,2.0275443
2024-05-16 11:19:27,16,1.2566797
2024-05-16 11:19:28,19,1.7480725
2024-05-16 11:19:28,22,1.4229059
2024-05-16 11:19:28,15,1.7138041
2024-05-16 11:19:28,14,2.0933874
2024-05-16 11:19:29,21,3.392421
2024-05-16 11:19:29,20,4.0312963
2024-05-16 11:19:29,5,3.0739074
2024-05-16 11:19:30,19,4.1302366
2024-05-16 11:19:30,20,5.0630584
2024-05-16 11:19:30,17,2.4603057
2024-05-16 11:19:30,21,4.828623
2024-05-16 11:19:31,20,2.5546424
2024-05-16 11:19:31,12,3.0167701
2024-05-16 11:19:31,10,3.5030236
2024-05-16 11:19:32,26,3.6242197
2024-05-16 11:19:32,17,3.8603077
2024-05-16 11:19:32,18,7.4861426
2024-05-16 11:19:32,15,4.6168456
2024-05-16 11:19:33,24,4.9665875
2024-05-16 11:19:33,11,3.0110235
2024-05-16 11:19:33,23,2.6009111
2024-05-16 11:19:34,15,2.748038
2024-05-16 11:19:34,7,4.538331
2024-05-16 11:19:34,9,3.4099143
2024-05-16 11:19:34,23,2.4824257
2024-05-16 11:19:35,25,2.988572
2024-05-16 11:19:35,24,2.5361047
2024-05-16 11:19:35,21,1.7617302
2024-05-16 11:19:35,19,1.7697587
2024-05-16 11:19:36,21,1.6452991
2024-05-16 11:19:36,27,1.3306814
2024-05-16 11:19:36,26,1.4159243
2024-05-16 11:19:37,20,1.7623118
2024-05-16 11:19:37,23,1.6247153
2024-05-16 11:19:37,14,2.4765465
2024-05-16 11:19:37,17,3.5350447
2024-05-16 11:19:38,9,4.0536466
2024-05-16 11:19:38,22,1.475456
2024-05-16 11:19:38,11,2.740619
2024-05-16 11:19:39,23,2.7711926
2024-05-16 11:19:39,24,3.283615
2024-05-16 11:19:39,29,2.6553953
2024-05-16 11:19:39,22,3.0928607
2024-05-16 11:19:40,16,2.029882
2024-05-16 11:19:40,15,2.0078976
2024-05-16 11:19:40,15,2.9798746
2024-05-16 11:19:41,11,3.432216
2024-05-16 11:19:41,15,1.9047852
2024-05-16 11:19:41,14,2.8298929
2024-05-16 11:19:41,21,2.3446455
2024-05-16 11:19:42,19,2.3038204
2024-05-16 11:19:42,21,1.8216023
2024-05-16 11:19:42,27,2.0791261
2024-05-16 11:19:43,21,2.7726927
2024-05-16 11:19:43,27,3.0759008
2024-05-16 11:19:43,14,2.726917
2024-05-16 11:19:43,19,2.8342366
2024-05-16 11:19:44,13,2.0798
2024-05-16 11:19:44,21,2.2375634
2024-05-16 11:19:44,9,2.5914695
2024-05-16 11:19:45,20,3.0148587
2024-05-16 11:19:45,17,1.897735
2024-05-16 11:19:45,16,3.1045938
2024-05-16 11:19:45,17,1.897596
2024-05-16 11:19:46,19,3.6752384
2024-05-16 11:19:46,12,3.5380445
2024-05-16 11:19:46,19,3.1690445
2024-05-16 11:19:47,23,2.9154153
2024-05-16 11:19:47,11,3.4836056
2024-05-16 11:19:47,16,3.2745416
2024-05-16 11:19:47,18,4.6728597
2024-05-16 11:19:48,19,4.28909
2024-05-16 11:19:48,21,3.3303099
2024-05-16 11:19:48,16,2.7171571
2024-05-16 11:19:49,15,3.455129
2024-05-16 11:19:49,15,3.4151635
2024-05-16 11:19:49,13,2.9905882
2024-05-16 11:19:49,10,3.9864538
2024-05-16 11:19:50,14,2.9743755
2024-05-16 11:19:50,13,4.5215745
2024-05-16 11:19:50,21,3.1095455
2024-05-16 11:19:51,5,3.8359594
2024-05-16 11:19:51,6,2.1179383
2024-05-16 11:19:51,4,2.0841591
2024-05-16 11:19:51,12,2.8717
2024-05-16 11:19:52,14,3.316343
2024-05-16 11:19:52,19,3.3872714
2024-05-16 11:19:52,15,3.3380585
2024-05-16 11:19:53,15,3.4295967
2024-05-16 11:19:53,18,3.6106503
2024-05-16 11:19:53,23,4.0617275
2024-05-16 11:19:53,11,2.8022146
2024-05-16 11:19:54,5,2.8872895
2024-05-16 11:19:54,14,3.4383776
2024-05-16 11:19:54,7,3.3434339
2024-05-16 11:19:54,6,1.7937791
2024-05-16 11:19:55,17,3.0624173
2024-05-16 11:19:55,18,2.003857
2024-05-16 11:19:55,17,3.523294
2024-05-16 11:19:56,18,2.9886198
2024-05-16 11:19:56,12,2.3916855
2024-05-16 11:19:56,9,4.756368
2024-05-16 11:19:56,13,4.77431
2024-05-16 11:19:57,17,4.1821675
2024-05-16 11:19:57,11,4.0620804
2024-05-16 11:19:57,9,2.979243
2024-05-16 11:19:58,15,2.7436504
2024-05-16 11:19:58,14,2.9483757
2024-05-16 11:19:58,21,2.6371965
2024-05-16 11:19:58,13,2.914211
2024-05-16 11:19:59,12,1.9997424
2024-05-16 11:19:59,17,3.3815343
2024-05-16 11:19:59,14,2.614193
2024-05-16 11:20:00,9,1.7297269
2024-05-16 11:20:00,7,2.4266632
2024-05-16 11:20:00,17,1.9687115
2024-05-16 11:20:00,14,2.4387367
2024-05-16 11:20:01,17,2.3540492
2024-05-16 11:20:01,10,1.7920078
2024-05-16 11:20:01,15,2.5196123
2024-05-16 11:20:02,10,2.0797396
2024-05-16 11:20:02,15,3.101369
2024-05-16 11:20:02,18,1.5947553
2024-05-16 11:20:02,15,1.9949304
2024-05-16 11:20:03,19,1.1624417
2024-05-16 11:20:03,18,2.7752633
2024-05-16 11:20:03,8,2.082755
2024-05-16 11:20:04,19,3.1447825
2024-05-16 11:20:04,13,3.6788948
2024-05-16 11:20:04,17,4.6425714
2024-05-16 11:20:04,11,3.0625298
2024-05-16 11:20:05,12,5.227921
2024-05-16 11:20:05,12,3.7600143
2024-05-16 11:20:05,15,4.704749
2024-05-16 11:20:05,19,2.4564652
2024-05-16 11:20:06,11,4.0694375
2024-05-16 11:20:06,14,2.7857103
2024-05-16 11:20:06,22,3.1532712
2024-05-16 11:20:07,15,2.2965074
2024-05-16 11:20:07,23,3.370581
2024-05-16 11:20:07,7,1.8836485
2024-05-16 11:20:07,12,3.1559482
2024-05-16 11:20:08,6,3.3707983
2024-05-16 11:20:08,14,1.9451873
2024-05-16 11:20:08,11,2.0291653
2024-05-16 11:20:09,20,2.852067
2024-05-16 11:20:09,25,1.715427
2024-05-16 11:20:09,18,1.7975795
2024-05-16 11:20:10,8,1.6163815
2024-05-16 11:20:10,8,1.5201683
2024-05-16 11:20:10,5,1.7980025
2024-05-16 11:20:10,4,1.9931448
2024-05-16 11:20:11,5,2.3364615
2024-05-16 11:20:11,24,1.2823814
2024-05-16 11:20:11,16,1.9062871
2024-05-16 11:20:11,18,1.7038674
2024-05-16 11:20:12,20,2.264706
2024-05-16 11:20:12,17,2.0819666
2024-05-16 11:20:12,22,2.2473197
2024-05-16 11:20:13,19,1.7745569
2024-05-16 11:20:13,19,1.1618997
2024-05-16 11:20:13,22,1.2778236
2024-05-16 11:20:13,21,1.9535925
2024-05-16 11:20:14,22,3.4990034
2024-05-16 11:20:14,20,3.6392539
2024-05-16 11:20:14,20,2.9742506
2024-05-16 11:20:15,19,3.812002
2024-05-16 11:20:15,20,2.7047596
2024-05-16 11:20:15,22,2.12852
2024-05-16 11:20:15,17,2.7928228
2024-05-16 11:20:16,25,2.037745
