Time,NumOfPeople,Optical Flow
2024-05-16 16:06:59,16,1.5522797
2024-05-16 16:07:00,13,1.377391
2024-05-16 16:07:00,13,1.9300097
2024-05-16 16:07:00,14,1.5292932
2024-05-16 16:07:01,14,1.4525446
2024-05-16 16:07:01,15,0.79472643
2024-05-16 16:07:01,16,1.0003695
2024-05-16 16:07:01,13,0.80486625
2024-05-16 16:07:02,4,1.1992607
2024-05-16 16:07:02,15,1.4420029
2024-05-16 16:07:02,11,1.9363372
2024-05-16 16:07:03,14,2.2104402
2024-05-16 16:07:03,16,2.0262475
2024-05-16 16:07:03,14,1.9939685
2024-05-16 16:07:04,13,1.9707745
2024-05-16 16:07:04,14,1.4832045
2024-05-16 16:07:04,17,1.2159184
2024-05-16 16:07:04,15,2.1538222
2024-05-16 16:07:05,15,1.9750841
2024-05-16 16:07:05,16,2.1209235
2024-05-16 16:07:05,13,2.9200916
2024-05-16 16:07:06,13,3.1132686
2024-05-16 16:07:06,15,3.8224711
2024-05-16 16:07:06,12,4.4999824
2024-05-16 16:07:06,14,2.7892535
2024-05-16 16:07:07,15,3.9069853
2024-05-16 16:07:07,17,2.5484009
2024-05-16 16:07:07,15,1.539408
2024-05-16 16:07:08,15,1.7963796
2024-05-16 16:07:08,15,1.3560046
2024-05-16 16:07:08,16,0.9067298
2024-05-16 16:07:09,13,0.8756446
2024-05-16 16:07:09,13,0.7742828
2024-05-16 16:07:09,14,0.8732609
2024-05-16 16:07:09,14,0.8936697
2024-05-16 16:07:10,16,1.8364272
2024-05-16 16:07:10,12,2.2735245
2024-05-16 16:07:10,12,2.2515807
2024-05-16 16:07:11,10,1.6885574
2024-05-16 16:07:11,14,2.8144927
2024-05-16 16:07:11,14,0.83347416
2024-05-16 16:07:12,11,1.2748343
2024-05-16 16:07:12,12,1.5959171
2024-05-16 16:07:12,13,1.1552638
2024-05-16 16:07:12,13,1.9544252
2024-05-16 16:07:13,11,1.2418412
2024-05-16 16:07:13,16,1.5655069
2024-05-16 16:07:13,16,1.9915161
2024-05-16 16:07:14,15,2.000491
2024-05-16 16:07:14,15,1.6162088
2024-05-16 16:07:14,3,2.1778471
2024-05-16 16:07:15,14,2.0303767
2024-05-16 16:07:15,12,1.8989378
2024-05-16 16:07:15,13,1.6864551
2024-05-16 16:07:15,13,2.190788
2024-05-16 16:07:16,9,2.813011
2024-05-16 16:07:16,5,1.8199797
2024-05-16 16:07:16,11,2.3722346
2024-05-16 16:07:17,15,2.049411
2024-05-16 16:07:17,11,0.8320045
2024-05-16 16:07:17,14,1.0515171
2024-05-16 16:07:17,11,1.6597112
2024-05-16 16:07:18,12,1.6473457
2024-05-16 16:07:18,12,1.1942948
2024-05-16 16:07:18,10,0.80521286
2024-05-16 16:07:19,9,0.91365683
2024-05-16 16:07:19,11,0.83127266
2024-05-16 16:07:19,17,1.1154367
2024-05-16 16:07:19,14,0.92784375
2024-05-16 16:07:20,13,0.82937187
2024-05-16 16:07:20,13,0.851254
2024-05-16 16:07:20,9,0.74570787
2024-05-16 16:07:21,9,0.5377672
2024-05-16 16:07:21,11,0.4719489
2024-05-16 16:07:21,11,0.43707657
2024-05-16 16:07:22,11,0.49998432
2024-05-16 16:07:22,14,0.4570435
2024-05-16 16:07:22,13,0.61720467
2024-05-16 16:07:22,13,0.5086048
2024-05-16 16:07:23,13,0.8067603
2024-05-16 16:07:23,13,0.76755506
2024-05-16 16:07:23,13,0.73931485
2024-05-16 16:07:24,10,0.975826
2024-05-16 16:07:24,12,0.6468943
2024-05-16 16:07:24,10,1.5046101
2024-05-16 16:07:24,8,1.1338123
2024-05-16 16:07:25,9,0.8438083
2024-05-16 16:07:25,12,0.760624
2024-05-16 16:07:25,12,0.4925588
2024-05-16 16:07:26,10,0.32015005
2024-05-16 16:07:26,8,0.4650121
2024-05-16 16:07:26,11,0.37264174
2024-05-16 16:07:26,7,0.40439594
2024-05-16 16:07:27,10,0.40662143
2024-05-16 16:07:27,11,0.52231276
2024-05-16 16:07:27,8,0.32813174
2024-05-16 16:07:28,7,0.5564101
2024-05-16 16:07:28,7,0.3544104
2024-05-16 16:07:28,9,0.44194865
2024-05-16 16:07:28,11,0.480679
2024-05-16 16:07:29,11,0.5383397
2024-05-16 16:07:29,13,0.36052635
2024-05-16 16:07:29,13,0.47225565
2024-05-16 16:07:30,13,0.5752433
