Time,NumOfPeople,Optical Flow
2024-05-16 10:23:10,10,0
2024-05-16 10:23:11,8,7.703807
2024-05-16 10:23:11,11,3.7485461
2024-05-16 10:23:11,14,2.5536323
2024-05-16 10:23:11,12,2.0593147
2024-05-16 10:23:12,12,1.8457861
2024-05-16 10:23:12,10,1.7083999
2024-05-16 10:23:12,10,2.2539487
2024-05-16 10:23:12,8,2.5022368
2024-05-16 10:23:13,7,2.1943734
2024-05-16 10:23:13,10,1.7283032
2024-05-16 10:23:13,8,3.0097265
2024-05-16 10:23:13,10,1.9196415
2024-05-16 10:23:14,9,1.6716453
2024-05-16 10:23:14,7,1.9460702
2024-05-16 10:23:18,11,5.8106985
2024-05-16 10:23:18,11,3.4411085
2024-05-16 10:23:18,11,1.7210405
2024-05-16 10:23:18,11,0.8676411
2024-05-16 10:23:19,11,1.1246195
2024-05-16 10:23:19,16,1.4896548
2024-05-16 10:23:19,10,1.4297626
2024-05-16 10:23:19,9,0.71943617
2024-05-16 10:23:19,10,1.3924482
2024-05-16 10:23:20,12,2.249445
2024-05-16 10:23:20,12,3.5035143
2024-05-16 10:23:20,11,2.9207232
2024-05-16 10:23:20,12,2.054738
2024-05-16 10:23:21,9,1.3178577
2024-05-16 10:23:21,14,1.5978621
2024-05-16 10:23:21,13,1.8365642
2024-05-16 10:23:21,5,1.8695287
2024-05-16 10:23:22,9,2.1188583
2024-05-16 10:23:22,11,2.489972
2024-05-16 10:23:22,9,2.381532
2024-05-16 10:23:23,8,2.2900343
2024-05-16 10:23:23,9,2.2944953
2024-05-16 10:23:23,11,2.6741467
2024-05-16 10:23:23,11,2.460841
2024-05-16 10:23:24,11,3.2185028
2024-05-16 10:23:24,8,2.448299
2024-05-16 10:23:24,11,2.6311195
2024-05-16 10:23:24,11,4.3035016
2024-05-16 10:23:25,11,4.8525414
2024-05-16 10:23:25,13,5.0622954
2024-05-16 10:23:25,10,3.3261328
2024-05-16 10:23:25,9,3.3598769
2024-05-16 10:23:26,7,2.662463
2024-05-16 10:23:26,9,3.4440665
2024-05-16 10:23:26,4,2.904264
2024-05-16 10:23:26,10,3.061928
2024-05-16 10:23:27,8,1.5326772
2024-05-16 10:23:27,10,1.1442955
2024-05-16 10:23:27,5,0.9569642
2024-05-16 10:23:27,12,1.584176
2024-05-16 10:23:28,12,1.1804223
2024-05-16 10:23:28,8,1.5215663
2024-05-16 10:23:28,10,1.3764921
2024-05-16 10:23:28,11,1.9546796
2024-05-16 10:23:32,12,5.579793
2024-05-16 10:23:32,7,5.4926114
2024-05-16 10:23:33,13,2.674437
2024-05-16 10:23:33,15,3.517515
2024-05-16 10:23:33,12,3.1566496
2024-05-16 10:23:33,12,3.5756302
2024-05-16 10:23:34,14,2.1633103
2024-05-16 10:23:34,11,2.7974052
2024-05-16 10:23:34,10,4.394862
2024-05-16 10:23:34,13,4.8259764
2024-05-16 10:23:35,16,5.1351333
2024-05-16 10:23:35,16,6.269339
2024-05-16 10:23:35,15,7.672847
2024-05-16 10:23:35,16,5.492996
2024-05-16 10:23:36,11,6.6886415
2024-05-16 10:23:36,11,5.847106
2024-05-16 10:23:36,14,5.697003
2024-05-16 10:23:37,13,5.6166077
2024-05-16 10:23:37,16,3.5167007
2024-05-16 10:23:37,17,4.305114
2024-05-16 10:23:37,12,4.809601
2024-05-16 10:23:38,13,3.0923512
2024-05-16 10:23:38,10,3.9394019
2024-05-16 10:23:38,16,2.3893423
2024-05-16 10:23:39,15,1.5988148
2024-05-16 10:23:39,19,1.607273
2024-05-16 10:23:39,17,2.4548135
2024-05-16 10:23:39,17,2.320101
2024-05-16 10:23:40,19,2.292684
2024-05-16 10:23:40,18,3.397196
2024-05-16 10:23:40,18,2.6545055
2024-05-16 10:23:41,17,2.8552322
2024-05-16 10:23:41,14,1.6844934
2024-05-16 10:23:41,14,2.6274996
2024-05-16 10:23:41,15,2.1514165
2024-05-16 10:23:42,16,2.8916996
2024-05-16 10:23:42,15,3.75986
2024-05-16 10:23:42,20,3.2110305
2024-05-16 10:23:42,17,2.161858
2024-05-16 10:23:43,15,1.9097131
2024-05-16 10:23:43,15,2.4027526
2024-05-16 10:23:43,16,2.1282716
2024-05-16 10:23:43,17,2.8564095
2024-05-16 10:23:44,19,1.7945982
2024-05-16 10:23:44,17,1.8317356
2024-05-16 10:23:44,19,3.9653873
2024-05-16 10:23:45,19,3.0745757
2024-05-16 10:23:45,18,5.0118647
2024-05-16 10:23:45,16,5.1316295
2024-05-16 10:23:45,16,2.7436981
2024-05-16 10:23:46,15,3.065812
2024-05-16 10:23:46,16,4.0836487
2024-05-16 10:23:46,17,3.4836006
2024-05-16 10:23:46,17,3.3375914
2024-05-16 10:23:47,17,5.471964
2024-05-16 10:23:47,16,4.647615
2024-05-16 10:23:47,15,4.162674
2024-05-16 10:23:48,15,5.3990583
2024-05-16 10:23:48,16,4.4339705
2024-05-16 10:23:48,11,5.8524714
2024-05-16 10:23:48,13,5.7730346
2024-05-16 10:23:49,13,5.7745495
2024-05-16 10:23:49,5,4.071247
2024-05-16 10:23:49,14,3.0316286
2024-05-16 10:23:49,9,3.3183606
2024-05-16 10:23:50,12,3.2022226
2024-05-16 10:23:50,12,3.5078804
2024-05-16 10:23:50,9,2.8977442
2024-05-16 10:23:51,6,5.4742866
2024-05-16 10:23:51,8,4.3154545
2024-05-16 10:23:51,8,6.917848
2024-05-16 10:23:51,16,3.642508
2024-05-16 10:23:52,12,3.8655615
2024-05-16 10:23:54,17,10.761937
2024-05-16 10:23:55,11,6.1918907
2024-05-16 10:23:55,13,5.0833945
2024-05-16 10:23:55,15,4.6826205
2024-05-16 10:23:55,15,4.1488867
2024-05-16 10:23:56,13,6.230441
2024-05-16 10:23:56,18,4.2654595
2024-05-16 10:23:56,17,4.039679
2024-05-16 10:23:56,7,5.3178334
2024-05-16 10:23:57,15,6.3402147
2024-05-16 10:23:57,13,2.189991
2024-05-16 10:24:01,15,6.2903314
2024-05-16 10:24:02,16,2.8121428
2024-05-16 10:24:02,13,1.9947199
2024-05-16 10:24:02,17,1.3158087
2024-05-16 10:24:02,15,1.1198914
2024-05-16 10:24:03,18,1.1835064
2024-05-16 10:24:03,14,1.1801366
2024-05-16 10:24:03,16,1.6050484
2024-05-16 10:24:03,16,3.7324157
2024-05-16 10:24:04,13,1.5350848
2024-05-16 10:24:04,14,1.6039654
2024-05-16 10:24:04,15,1.7717094
2024-05-16 10:24:04,16,1.626133
2024-05-16 10:24:05,13,3.7067533
2024-05-16 10:24:05,15,3.9870572
2024-05-16 10:24:06,16,2.6423118
2024-05-16 10:24:06,15,3.8945043
2024-05-16 10:24:06,15,2.6357064
2024-05-16 10:24:06,16,1.9430292
2024-05-16 10:24:07,18,2.0448532
2024-05-16 10:24:07,16,2.5870855
2024-05-16 10:24:07,17,2.4483526
2024-05-16 10:24:08,15,2.5152206
2024-05-16 10:24:08,17,2.6200523
2024-05-16 10:24:08,6,1.7514836
2024-05-16 10:24:08,14,2.0870988
2024-05-16 10:24:09,16,2.6800892
2024-05-16 10:24:09,16,3.6925504
2024-05-16 10:24:09,15,2.723181
2024-05-16 10:24:09,12,5.2223277
2024-05-16 10:24:10,9,2.683473
2024-05-16 10:24:10,15,1.5803005
2024-05-16 10:24:10,13,1.5216063
2024-05-16 10:24:10,14,2.0898786
2024-05-16 10:24:11,12,5.1546326
2024-05-16 10:24:11,13,3.210862
2024-05-16 10:24:11,6,2.6791816
2024-05-16 10:24:11,15,4.0210724
2024-05-16 10:24:12,15,4.280032
2024-05-16 10:24:12,14,3.6407213
2024-05-16 10:24:12,14,3.5452356
2024-05-16 10:24:13,12,4.2099686
2024-05-16 10:24:13,13,3.2557764
2024-05-16 10:24:13,15,2.922995
2024-05-16 10:24:13,15,2.8382072
2024-05-16 10:24:14,12,3.4078116
2024-05-16 10:24:14,16,3.277501
2024-05-16 10:24:14,16,3.514053
2024-05-16 10:24:14,18,5.073532
2024-05-16 10:24:15,19,5.3100944
2024-05-16 10:24:15,18,5.916669
2024-05-16 10:24:15,14,6.97595
2024-05-16 10:24:15,18,5.2838492
2024-05-16 10:24:16,18,5.407125
2024-05-16 10:24:16,17,8.107042
2024-05-16 10:24:16,15,6.120707
2024-05-16 10:24:17,15,5.2520046
2024-05-16 10:24:17,12,7.0377903
2024-05-16 10:24:17,16,4.374588
2024-05-16 10:24:17,13,3.7333841
2024-05-16 10:24:18,9,3.1009188
2024-05-16 10:24:18,15,3.5710144
2024-05-16 10:24:18,14,6.040538
2024-05-16 10:24:18,19,2.894674
2024-05-16 10:24:19,17,2.1039546
2024-05-16 10:24:19,16,3.1741717
2024-05-16 10:24:19,16,3.8682353
2024-05-16 10:24:19,16,4.3084497
2024-05-16 10:24:20,14,1.903198
2024-05-16 10:24:20,17,4.2164817
2024-05-16 10:24:20,11,4.1060476
2024-05-16 10:24:21,12,2.4675603
2024-05-16 10:24:21,10,2.7897532
2024-05-16 10:24:21,13,2.9501884
2024-05-16 10:24:21,13,2.801381
2024-05-16 10:24:22,13,1.7210811
2024-05-16 10:24:22,14,2.4528568
2024-05-16 10:24:22,14,2.5236268
2024-05-16 10:24:22,14,1.6655595
2024-05-16 10:24:23,15,3.9369922
2024-05-16 10:24:23,15,3.7653244
2024-05-16 10:24:23,15,4.2233267
2024-05-16 10:24:23,14,4.7961345
2024-05-16 10:24:24,21,2.174247
2024-05-16 10:24:24,18,3.0475738
2024-05-16 10:24:24,16,2.2947237
